PMID,Drug/metabilite name,Characteristics,Value,Unit,Summary Statistics,variation type,variation value,Interval type,Interval low,Interval high,Frequency,Route,Schedule,Subjects n,Population,Pregnancy Stage ,Gestational Age,P-value,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
32641912.0,Vancomycin ,Duration of vancomycin use,80.1,h,mean,,,,,,,,,74.0,pediatric,,children,0.494,Loading dose cohort,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,988,2025-12-02T16:03:32.268615
32922785.0,Vancomycin ,dose,15,mg/kg/dose,,,,,,,every 6 hour,IV,,75.0,pediatric,,children,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,989,2025-12-02T16:03:32.268615
32984899.0,Vancomycin ,dose on post-operative day 1,12.8,mg/kg,mean,SD,2.5,,,,"every 8 h, for 72 h",IV,over 60 min,100.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,990,2025-12-02T16:03:32.268615
32984899.0,Vancomycin ,dose on post-operative day 2,9.4,mg/kg,mean,SD,5.4,,,,"every 8 h, for 72 h",IV,over 60 min,100.0,pediatric,,,"<0.001, compared to the POD1 dose",,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,991,2025-12-02T16:03:32.268615
32984899.0,Vancomycin ,dose on post-operative day 3,9.7,mg/kg,mean,SD,4.5,,,,"every 8 h, for 72 h",IV,over 60 min,100.0,pediatric,,,"<0.001, compared to the POD1 dose",,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,992,2025-12-02T16:03:32.268615
32984899.0,Vancomycin ,daily cumulative dose on POD2,31,mg/kg,mean,SD,11.0,,,,"every 8 h, for 72 h",IV,over 60 min,100.0,pediatric,,,<0.001,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,993,2025-12-02T16:03:32.268615
32984899.0,Vancomycin ,daily cumulative dose on POD3,25,mg/kg,mean,SD,13.0,,,,"every 8 h, for 72 h",IV,over 60 min,100.0,pediatric,,,<0.001,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,994,2025-12-02T16:03:32.268615
33053028.0,Vancomycin ,dose,45,mg/kg/day,median,,,IQR,38,63.0,every 6 h,IV,over 1 h,11.0,pediatric,,<7 years,0.1002,G1,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,995,2025-12-02T16:03:32.268615
33053028.0,Vancomycin ,dose,43,mg/kg/day,median,,,IQR,40,44.0,every 6 h,IV,over 1 h,11.0,pediatric,,>=7 years,0.1002,G2,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,996,2025-12-02T16:03:32.268615
33068298.0,Vancomycin ,doses,6154,,N,,,,,,,IV,,350.0,pediatric,,,>0.1,model training population,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,997,2025-12-02T16:03:32.268615
33068298.0,Vancomycin ,doses,5249,,N,,,,,,,IV,,323.0,pediatric,,,>0.1,model evaluation population,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,998,2025-12-02T16:03:32.268615
33070357.0,Vancomycin ,daily dose,53.5,mg/kg,mean,SD,13.5,,,,2 to 4 times per day,IV,over 1 h,92.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,999,2025-12-02T16:03:32.268615
33070357.0,Vancomycin ,daily dose,52.1,mg/kg,median,,,minmax,24.4,95.1,,IV,,92.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1000,2025-12-02T16:03:32.268615
33189901.0,Vancomycin ,cocomitant dose,15,mg/kg,,,,,,,Babies who were < 29 weeks postmenstrual age received the subsequent doses at 24 hourly intervals and those who were 29-35 weeks postmenstrual age received the following doses at 12 hourly intervals.  ,IV,,6.0,pediatric,,infants,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1001,2025-12-02T16:03:32.268615
33189901.0,Vancomycin ,dose,10,mg/ml,,,,,,,,Intraventricular ,"over 2 min, given at the end of the CSF drainage. Repeat intraventricular vancomycin dose was administered if the level dropped under the threshold of 10mg/L",8.0,pediatric,,infants,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1002,2025-12-02T16:03:32.268615
33318009.0,Vancomycin ,dose,14.2,mg/kg/time,mean,SD,3.1,,,,bid,over 1h,,19.0,pediatric,,infants,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1003,2025-12-02T16:03:32.268615
33318009.0,Vancomycin ,,14.03,mg/kg/time,median,,,minmax,5.7,20.9,,,,19.0,pediatric,,infants,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1004,2025-12-02T16:03:32.268615
33318009.0,Vancomycin ,Volume of infusion,87.4,ml/day,mean,SD,60.5,,,,,,,19.0,pediatric,,infants,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1005,2025-12-02T16:03:32.268615
33318009.0,Vancomycin ,,85.9,ml/day,median,,,minmax,7.7,222.6,,,,19.0,pediatric,,infants,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1006,2025-12-02T16:03:32.268615
33708851.0,Vancomycin ,initial daily dose,40,mg/kg/day,median,,,IQR,40,47.0,every 6 h,IV,over 60 min,35.0,pediatric,,children,0.498,continuous venovenous hemofiltration Group,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1007,2025-12-02T16:03:32.268615
33708851.0,Vancomycin ,initial daily dose,40,mg/kg/day,median,,,IQR,40,50.0,every 6 h,IV,over 60 min,84.0,pediatric,,children,0.498,Non-continuous venovenous hemofiltration Group,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1008,2025-12-02T16:03:32.268615
33708851.0,Vancomycin ,duration of therapy,8,days,median,,,IQR,5,11.0,,,,35.0,pediatric,,children,0.481,continuous venovenous hemofiltration Group,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1009,2025-12-02T16:03:32.268615
33708851.0,Vancomycin ,duration of therapy,8.5,days,median,,,IQR,6,12.0,,,,84.0,pediatric,,children,0.481,Non-continuous venovenous hemofiltration Group,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1010,2025-12-02T16:03:32.268615
33789546.0,Vancomycin ,dosage,144,ml/kg,median,,,interquartile range,44,1000.0,,IV,"an infusion over 60 min before skin incision,  and a bolus administered at CPB start",40.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1011,2025-12-02T16:03:32.268615
33793589.0,Vancomycin ,initial dose,40,mg/kg/d,median,,,interquartile range,40,55.0,,,,73.0,pediatric,,children,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1012,2025-12-02T16:03:32.268615
33830468.0,Vancomycin ,duration of therapy,9,days,median,,,IQR,7,10.0,,,,65.0,pediatric,,,0.67,"Pre-protocl, 2016",PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1013,2025-12-02T16:03:32.268615
33830468.0,Vancomycin ,duration of therapy,10,days,median,,,IQR,7,11.5,,,,65.0,pediatric,,,0.67,"Post-protocl, 2018",PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1014,2025-12-02T16:03:32.268615
33830468.0,Vancomycin ,initial dosage,15,mg/kg,,,,,,,every 6 h,,,130.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1015,2025-12-02T16:03:32.268615
33472817.0,Vancomycin ,daily dose,42.47,mg/kg/day,mean,,,minmax,30.37,45.11,"every 12 h, or 8 h",IV,over 1 h,40.0,pediatric,,neonates,0.253,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1016,2025-12-02T16:03:32.268615
33472817.0,Vancomycin ,daily dose,42.07,mg/kg/day,mean,,,minmax,29.97,44.93,"every 12 h, or 8 h",IV,over 1 h,32.0,pediatric,,neonates,0.253,Clinical cure,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1017,2025-12-02T16:03:32.268615
33472817.0,Vancomycin ,daily dose,44.75,mg/kg/day,mean,,,minmax,31.15,56.44,"every 12 h, or 8 h",IV,over 1 h,8.0,pediatric,,neonates,0.253,Clinical failure,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1018,2025-12-02T16:03:32.268615
33472817.0,Vancomycin ,course of vancomycin,16.5,days,mean,,,minmax,11.75,21.0,"every 12 h, or 8 h",IV,over 1 h,40.0,pediatric,,neonates,0.095,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1019,2025-12-02T16:03:32.268615
33472817.0,Vancomycin ,course of vancomycin,18.5,days,mean,,,minmax,14,21.0,"every 12 h, or 8 h",IV,over 1 h,32.0,pediatric,,neonates,0.095,Clinical cure,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1020,2025-12-02T16:03:32.268615
33472817.0,Vancomycin ,course of vancomycin,12.6,days,mean,,,minmax,10,17.25,"every 12 h, or 8 h",IV,over 1 h,8.0,pediatric,,neonates,0.095,Clinical failure,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1021,2025-12-02T16:03:32.268615
33947475.0,Vancomycin ,daily dose,74.69,mg/day,mean,SD,44.95,,,,,,,94.0,pediatric,,infants,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1022,2025-12-02T16:03:32.268615
33947475.0,Vancomycin ,daily dose,60,mg/day,median,,,minmax,20,200.0,,,,94.0,pediatric,,infants,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1023,2025-12-02T16:03:32.268615
34197665.0,Vancomycin ,single initial dose,10,mg/kg,mean,SD,2.8,,,,"4 times, 3 times, twice or once daily",,,20.0,pediatric,,preterm,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1024,2025-12-02T16:03:32.268615
34197665.0,Vancomycin ,single maintenance,8.4,mg/kg,mean,SD,1.9,,,,"4 times, 3 times, twice or once daily",,,20.0,pediatric,,preterm,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1025,2025-12-02T16:03:32.268615
34289402.0,Vancomycin ,single dose,15,mg/kg,,,,,,,,IV,over 1 hour,9.0,pediatric,,infants,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1026,2025-12-02T16:03:32.268615
34544677.0,Vancomycin ,dose,10.5,mg/kg,mean,SD,4.2,,,,every 6-12 h,IV,in a 90-min infusion,82.0,pediatric,,infants,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1027,2025-12-02T16:03:32.268615
34612690.0,Vancomycin ,dose,15,mg/kg/dose,median,,,IQR,14,15.0,q6h in patients between the ages of 1 month and 12 years and q8h in patients between the ages of 13 and 17 years,IV,,270.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1028,2025-12-02T16:03:32.268615
34612690.0,Vancomycin ,dose,,mg/kg/dose,,,,minmax,4.3,37.0,q6h in patients between the ages of 1 month and 12 years and q8h in patients between the ages of 13 and 17 years,IV,,270.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1029,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,45,,N,,,,,,q6h,IV,,162.0,pediatric,,children,,Underweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1030,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,183,,N,,,,,,q6h,IV,,599.0,pediatric,,children,,Normal weight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1031,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,41,,N,,,,,,q6h,IV,,153.0,pediatric,,children,,Overweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1032,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,39,,N,,,,,,q6h,IV,,185.0,pediatric,,children,,Obese,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1033,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,308,,N,,,,,,q6h,IV,,1099.0,pediatric,,children,,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1034,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,110,,N,,,,,,q8h,IV,,162.0,pediatric,,children,,Underweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1035,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,379,,N,,,,,,q8h,IV,,599.0,pediatric,,children,,Normal weight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1036,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,95,,N,,,,,,q8h,IV,,153.0,pediatric,,children,,Overweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1037,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,127,,N,,,,,,q8h,IV,,185.0,pediatric,,children,,Obese,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1038,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,711,,N,,,,,,q8h,IV,,1099.0,pediatric,,children,,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1039,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,7,,N,,,,,,q12h,IV,,162.0,pediatric,,children,,Underweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1040,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,37,,N,,,,,,q12h,IV,,599.0,pediatric,,children,,Normal weight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1041,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,17,,N,,,,,,q12h,IV,,153.0,pediatric,,children,,Overweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1042,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,19,,N,,,,,,q12h,IV,,185.0,pediatric,,children,,Obese,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1043,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dosing regimen,80,,N,,,,,,q12h,IV,,1099.0,pediatric,,children,,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1044,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by total body weight,50,mg/kg/d,mean,SD,11.0,,,,,IV,,162.0,pediatric,,children,<0.001,Underweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1045,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by total body weight,48,mg/kg/d,mean,SD,11.0,,,,,IV,,599.0,pediatric,,children,<0.001,Normal weight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1046,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by total body weight,45,mg/kg/d,mean,SD,10.0,,,,,IV,,153.0,pediatric,,children,<0.001,Overweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1047,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by total body weight,42,mg/kg/d,mean,SD,12.0,,,,,IV,,185.0,pediatric,,children,<0.001,Obese,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1048,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by total body weight,48,mg/kg/d,mean,SD,11.0,,,,,IV,,1099.0,pediatric,,children,<0.001,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1049,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by ideal body weight,41,mg/kg/d,mean,SD,9.0,,,,,IV,,162.0,pediatric,,children,<0.001,Underweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1050,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by ideal body weight,49,mg/kg/d,mean,SD,12.0,,,,,IV,,599.0,pediatric,,children,<0.001,Normal weight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1051,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by ideal body weight,57,mg/kg/d,mean,SD,13.0,,,,,IV,,153.0,pediatric,,children,<0.001,Overweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1052,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by ideal body weight,65,mg/kg/d,mean,SD,19.0,,,,,IV,,185.0,pediatric,,children,<0.001,Obese,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1053,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by ideal body weight,52,mg/kg/d,mean,SD,15.0,,,,,IV,,1099.0,pediatric,,children,<0.001,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1054,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by adjusted body weight,44,mg/kg/d,mean,SD,10.0,,,,,IV,,162.0,pediatric,,children,<0.001,Underweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1055,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by adjusted body weight,49,mg/kg/d,mean,SD,11.0,,,,,IV,,599.0,pediatric,,children,<0.001,Normal weight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1056,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by adjusted body weight,51,mg/kg/d,mean,SD,11.0,,,,,IV,,153.0,pediatric,,children,<0.001,Overweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1057,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by adjusted body weight,53,mg/kg/d,mean,SD,14.0,,,,,IV,,185.0,pediatric,,children,<0.001,Obese,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1058,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by adjusted body weight,49,mg/kg/d,mean,SD,12.0,,,,,IV,,1099.0,pediatric,,children,<0.001,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1059,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by body surface area,1170,mg/kg/d,mean,SD,325.0,,,,,IV,,162.0,pediatric,,children,<0.001,Underweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1060,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by body surface area,1317,mg/kg/d,mean,SD,351.0,,,,,IV,,599.0,pediatric,,children,<0.001,Normal weight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1061,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by body surface area,1437,mg/kg/d,mean,SD,340.0,,,,,IV,,153.0,pediatric,,children,<0.001,Overweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1062,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by body surface area,1483,mg/kg/d,mean,SD,378.0,,,,,IV,,185.0,pediatric,,children,<0.001,Obese,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1063,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,dose by body surface area,1341,mg/kg/d,mean,SD,363.0,,,,,IV,,1099.0,pediatric,,children,<0.001,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1064,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,"dose by allometric
weight",103,mg/kg/d,mean,SD,28.0,,,,,IV,,162.0,pediatric,,children,0.05,Underweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1065,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,"dose by allometric
weight",108,mg/kg/d,mean,SD,27.0,,,,,IV,,599.0,pediatric,,children,0.05,Normal weight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1066,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,"dose by allometric
weight",111,mg/kg/d,mean,SD,25.0,,,,,IV,,153.0,pediatric,,children,0.05,Overweight,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1067,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,"dose by allometric
weight",108,mg/kg/d,mean,SD,27.0,,,,,IV,,185.0,pediatric,,children,0.05,Obese,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1068,2025-12-02T16:03:32.268615
34645692.0,Vancomycin ,"dose by allometric
weight",107,mg/kg/d,mean,SD,27.0,,,,,IV,,1099.0,pediatric,,children,0.05,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1069,2025-12-02T16:03:32.268615
34664790.0,Vancomycin ,dose,40,mg/kg/d,median,,,IQR,40,57.1,,IV,,470.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1070,2025-12-02T16:03:32.268615
34664790.0,Vancomycin ,dose,10-15,mg/kg,,,,,,,4 times a day,IV,1 h infusion,263.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1071,2025-12-02T16:03:32.268615
34664790.0,Vancomycin ,dose,10-15,mg/kg,,,,,,,4 times a day,IV,2-4 h infusion,70.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1072,2025-12-02T16:03:32.268615
34664790.0,Vancomycin ,dose,10-20,mg/kg,,,,,,,3 times a day,IV,1 h infusion,110.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1073,2025-12-02T16:03:32.268615
34664790.0,Vancomycin ,dose,10-15,mg/kg,,,,,,,3 times a day,IV,2-4 h infusion,18.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1074,2025-12-02T16:03:32.268615
34664790.0,Vancomycin ,dose,10-20,mg/kg,,,,,,,bid,IV,1 h infusion,9.0,pediatric,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1075,2025-12-02T16:03:32.268615
34664790.0,Vancomycin ,dose,38.5,mg/kg/d,mean,SD,10.3,IQR,30.9,44.0,,,,20.0,pediatric,,neonates,0.023,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,1076,2025-12-02T16:03:32.268615
