PMID,Characteristics,Sub-category,Value,Unit,Summary Statistics,variation type,variability value,Interval type,Interval high,Interval low,Subjects n,Population,PregnancyStage,Gestational Age,P-values,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
33242457.0,Plasma HIV RNA at enrolment ,,4.7,logio(copies per ml),median,,,IQR,4.1,5.2,36.0,maternal,postpartum,,,Participants with in utero HIV infection ,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6503,2025-12-02T16:03:29.982903
33242457.0,Plasma HIV RNA at enrolment ,,4.1,logio(copies per ml),median,,,IQR,3.5,4.7,402.0,maternal,postpartum,,,Participants withoutin utero HIV infection ,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6504,2025-12-02T16:03:29.982903
33242457.0,Plasma HIV RNA at enrolment ,,4.2,logio(copies per ml),median,,,IQR,3.5,4.8,438.0,maternal,postpartum,,,Total,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6505,2025-12-02T16:03:29.982903
33710978.0,PNA,,3,days,median,,,minmax,3,8,15.0,pediatric,,neonates,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6506,2025-12-02T16:03:29.982903
33710978.0,weight,,1.13,kg,median,,,minmax,0.66,1.72,15.0,pediatric,,neonates,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6507,2025-12-02T16:03:29.982903
33710978.0,GA,,29.7,weeks,median,,,minmax,25,32,15.0,pediatric,,neonates,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6508,2025-12-02T16:03:29.982903
33710978.0,GA,<=28 weeks,4,,N,,,,,,11.0,pediatric,,neonates,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6509,2025-12-02T16:03:29.982903
33710978.0,GA,29-32 weeks,7,,N,,,,,,11.0,pediatric,,neonates,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6510,2025-12-02T16:03:29.982903
33839311.0,age,,1.6,years,median,,,minmax,0.3,3.6,53.0,pediatric,,children,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6511,2025-12-02T16:03:29.982903
33839311.0,weight,,8.3,kg,median,,,minmax,4.5,12.5,53.0,pediatric,,children,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6512,2025-12-02T16:03:29.982903
33839311.0,Sex,male,31,,N,,,,,,53.0,pediatric,,children,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6513,2025-12-02T16:03:29.982903
33839311.0,TB co-infection,,23,,N,,,,,,53.0,pediatric,,children,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6514,2025-12-02T16:03:29.982903
31332062.0,age,,1.6,years,median,,,IQR,1.1,2,53.0,pediatric,,children,0.936,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6515,2025-12-02T16:03:29.982903
31332062.0,age,,1.5,years,median,,,IQR,1,2,30.0,pediatric,,children,0.936,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6516,2025-12-02T16:03:29.982903
31332062.0,age,,1.7,years,median,,,IQR,1.1,2,23.0,pediatric,,children,0.936,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6517,2025-12-02T16:03:29.982903
31332062.0,body weight,,7.3,kg,median,,,IQR,6,9,53.0,pediatric,,children,0.282,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6518,2025-12-02T16:03:29.982903
31332062.0,body weight,,7.5,kg,median,,,IQR,6,9.8,30.0,pediatric,,children,0.282,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6519,2025-12-02T16:03:29.982903
31332062.0,body weight,,6.8,kg,median,,,IQR,5.9,8.7,23.0,pediatric,,children,0.282,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6520,2025-12-02T16:03:29.982903
31332062.0,Height,,73,cm,median,,,IQR,67,77,53.0,pediatric,,children,0.034,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6521,2025-12-02T16:03:29.982903
31332062.0,Height,,74.5,cm,median,,,IQR,68,80,30.0,pediatric,,children,0.034,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6522,2025-12-02T16:03:29.982903
31332062.0,Height,,69,cm,median,,,IQR,65,75,23.0,pediatric,,children,0.034,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6523,2025-12-02T16:03:29.982903
31332062.0,No. of participants of age,<=1year,13,,N,,,,,,53.0,pediatric,,children,0.934,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6524,2025-12-02T16:03:29.982903
31332062.0,No. of participants of age,>1 to 2 years,28,,N,,,,,,53.0,pediatric,,children,0.934,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6525,2025-12-02T16:03:29.982903
31332062.0,No. of participants of age,>2 to 3 years,12,,N,,,,,,53.0,pediatric,,children,0.934,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6526,2025-12-02T16:03:29.982903
31332062.0,No. of participants of age,<=1year,8,,N,,,,,,30.0,pediatric,,children,0.934,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6527,2025-12-02T16:03:29.982903
31332062.0,No. of participants of age,>1 to 2 years,15,,N,,,,,,30.0,pediatric,,children,0.934,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6528,2025-12-02T16:03:29.982903
31332062.0,No. of participants of age,>2 to 3 years,7,,N,,,,,,30.0,pediatric,,children,0.934,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6529,2025-12-02T16:03:29.982903
31332062.0,No. of participants of age,<=1year,5,,N,,,,,,23.0,pediatric,,children,0.934,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6530,2025-12-02T16:03:29.982903
31332062.0,No. of participants of age,>1 to 2 years,13,,N,,,,,,23.0,pediatric,,children,0.934,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6531,2025-12-02T16:03:29.982903
31332062.0,No. of participants of age,>2 to 3 years,5,,N,,,,,,23.0,pediatric,,children,0.934,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6532,2025-12-02T16:03:29.982903
31332062.0,No of participants of sex,Male,31,,N,,,,,,53.0,pediatric,,children,0.415,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6533,2025-12-02T16:03:29.982903
31332062.0,No of participants of sex,Female,22,,N,,,,,,53.0,pediatric,,children,0.415,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6534,2025-12-02T16:03:29.982903
31332062.0,No of participants of sex,Male,16,,N,,,,,,30.0,pediatric,,children,0.415,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6535,2025-12-02T16:03:29.982903
31332062.0,No of participants of sex,Female,14,,N,,,,,,30.0,pediatric,,children,0.415,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6536,2025-12-02T16:03:29.982903
31332062.0,No of participants of sex,Male,15,,N,,,,,,23.0,pediatric,,children,0.415,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6537,2025-12-02T16:03:29.982903
31332062.0,No of participants of sex,Female,80,,N,,,,,,23.0,pediatric,,children,0.415,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6538,2025-12-02T16:03:29.982903
31332062.0,No of participants with CYP2B6 516G>T genotype,GG,10,,N,,,,,,52.0,pediatric,,children,0.724,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6539,2025-12-02T16:03:29.982903
31332062.0,No of participants with CYP2B6 516G>T genotype,GT,32,,N,,,,,,52.0,pediatric,,children,0.724,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6540,2025-12-02T16:03:29.982903
31332062.0,No of participants with CYP2B6 516G>T genotype,TT,10,,N,,,,,,52.0,pediatric,,children,0.724,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6541,2025-12-02T16:03:29.982903
31332062.0,No of participants with CYP2B6 516G>T genotype,GG,7,,N,,,,,,29.0,pediatric,,children,0.724,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6542,2025-12-02T16:03:29.982903
31332062.0,No of participants with CYP2B6 516G>T genotype,GT,17,,N,,,,,,29.0,pediatric,,children,0.724,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6543,2025-12-02T16:03:29.982903
31332062.0,No of participants with CYP2B6 516G>T genotype,TT,5,,N,,,,,,29.0,pediatric,,children,0.724,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6544,2025-12-02T16:03:29.982903
31332062.0,No of participants with CYP2B6 516G>T genotype,GG,3,,N,,,,,,23.0,pediatric,,children,0.724,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6545,2025-12-02T16:03:29.982903
31332062.0,No of participants with CYP2B6 516G>T genotype,GT,15,,N,,,,,,23.0,pediatric,,children,0.724,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6546,2025-12-02T16:03:29.982903
31332062.0,No of participants with CYP2B6 516G>T genotype,TT,5,,N,,,,,,23.0,pediatric,,children,0.724,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6547,2025-12-02T16:03:29.982903
31332062.0,Nutrational status,wt-for-age Z score,-3.3,,median,,,IQR,-4,-1.7,53.0,pediatric,,children,0.068,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6548,2025-12-02T16:03:29.982903
31332062.0,Nutrational status,wt-for-age Z score,-3,,median,,,IQR,-3.8,-1.1,30.0,pediatric,,children,0.068,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6549,2025-12-02T16:03:29.982903
31332062.0,Nutrational status,wt-for-age Z score,-3.6,,median,,,IQR,-4.6,-2.9,23.0,pediatric,,children,0.068,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6550,2025-12-02T16:03:29.982903
31332062.0,Nutrational status,ht-for-age Z score,-3.1,,median,,,IQR,-4.6,-1.5,53.0,pediatric,,children,0.004,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6551,2025-12-02T16:03:29.982903
31332062.0,Nutrational status,ht-for-age Z score,-1.8,,median,,,IQR,-3.7,-1.1,30.0,pediatric,,children,0.004,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6552,2025-12-02T16:03:29.982903
31332062.0,Nutrational status,ht-for-age Z score,-3.7,,median,,,IQR,-5.3,-3.1,23.0,pediatric,,children,0.004,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6553,2025-12-02T16:03:29.982903
31332062.0,Nutrational status,BMI-for-age Z score,-1.1,,median,,,IQR,-3.2,0.2,53.0,pediatric,,children,0.403,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6554,2025-12-02T16:03:29.982903
31332062.0,Nutrational status,BMI-for-age Z score,-2.1,,median,,,IQR,-3.3,0.1,30.0,pediatric,,children,0.403,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6555,2025-12-02T16:03:29.982903
31332062.0,Nutrational status,BMI-for-age Z score,-1.1,,median,,,IQR,-3.2,0.8,23.0,pediatric,,children,0.403,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6556,2025-12-02T16:03:29.982903
31332062.0,White blood cell count,,9.1,10^9/L,median,,,IQR,7.5,11.8,36.0,pediatric,,children,0.664,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6557,2025-12-02T16:03:29.982903
31332062.0,White blood cell count,,8.8,10^9/L,median,,,IQR,8,9.9,,pediatric,,children,0.664,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6558,2025-12-02T16:03:29.982903
31332062.0,White blood cell count,,9.7,10^9/L,median,,,IQR,7.1,12.1,,pediatric,,children,0.664,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6559,2025-12-02T16:03:29.982903
31332062.0,absolute neutrophil count,,2,,median,,,IQR,1.2,3.4,30.0,pediatric,,children,0.949,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6560,2025-12-02T16:03:29.982903
31332062.0,absolute neutrophil count,,2,,median,,,IQR,1.4,3.4,,pediatric,,children,0.949,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6561,2025-12-02T16:03:29.982903
31332062.0,absolute neutrophil count,,1.9,,median,,,IQR,1.1,5.2,,pediatric,,children,0.949,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6562,2025-12-02T16:03:29.982903
31332062.0,hemoglobin level,,8.9,g/dl,median,,,IQR,7.9,10.2,37.0,pediatric,,children,0.047,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6563,2025-12-02T16:03:29.982903
31332062.0,hemoglobin level,,9.7,g/dl,median,,,IQR,8.3,10.7,,pediatric,,children,0.047,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6564,2025-12-02T16:03:29.982903
31332062.0,hemoglobin level,,8.6,g/dl,median,,,IQR,6.8,9.4,,pediatric,,children,0.047,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6565,2025-12-02T16:03:29.982903
31332062.0,hematocrit,,28.2,%,median,,,IQR,24.8,30.9,36.0,pediatric,,children,0.167,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6566,2025-12-02T16:03:29.982903
31332062.0,hematocrit,,30.5,%,median,,,IQR,25.5,31.1,,pediatric,,children,0.167,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6567,2025-12-02T16:03:29.982903
31332062.0,hematocrit,,26.4,%,median,,,IQR,24.2,29.5,,pediatric,,children,0.167,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6568,2025-12-02T16:03:29.982903
31332062.0,platelet count,,318.5,10^9/L,median,,,IQR,213.5,420.5,36.0,pediatric,,children,0.167,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6569,2025-12-02T16:03:29.982903
31332062.0,platelet count,,337.5,10^9/L,median,,,IQR,262,453,,pediatric,,children,0.167,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6570,2025-12-02T16:03:29.982903
31332062.0,platelet count,,263.5,10^9/L,median,,,IQR,199,390,,pediatric,,children,0.167,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6571,2025-12-02T16:03:29.982903
31332062.0,blood urea nitrogen level,,2,mmol/L,median,,,IQR,1.6,3,36.0,pediatric,,children,0.478,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6572,2025-12-02T16:03:29.982903
31332062.0,blood urea nitrogen level,,2.3,mmol/L,median,,,IQR,1.7,3.1,,pediatric,,children,0.478,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6573,2025-12-02T16:03:29.982903
31332062.0,blood urea nitrogen level,,1.9,mmol/L,median,,,IQR,1.5,2.8,,pediatric,,children,0.478,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6574,2025-12-02T16:03:29.982903
31332062.0,serum creatinine level,,27,umol/L,median,,,IQR,18,35,36.0,pediatric,,children,0.138,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6575,2025-12-02T16:03:29.982903
31332062.0,serum creatinine level,,31.5,umol/L,median,,,IQR,21,37,,pediatric,,children,0.138,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6576,2025-12-02T16:03:29.982903
31332062.0,serum creatinine level,,24,umol/L,median,,,IQR,18,30.5,,pediatric,,children,0.138,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6577,2025-12-02T16:03:29.982903
31332062.0,calculated eGFR,,94.3,ml/min/1.73 m2,median,,,IQR,75.4,136.8,36.0,pediatric,,children,0.404,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6578,2025-12-02T16:03:29.982903
31332062.0,calculated eGFR,,86.7,ml/min/1.73 m2,median,,,IQR,69,125.8,,pediatric,,children,0.404,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6579,2025-12-02T16:03:29.982903
31332062.0,calculated eGFR,,105.3,ml/min/1.73 m2,median,,,IQR,81.1,138.6,,pediatric,,children,0.404,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6580,2025-12-02T16:03:29.982903
31332062.0,aspartate transferase level,,50,U/L ,median,,,IQR,43.4,75,37.0,pediatric,,children,0.88,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6581,2025-12-02T16:03:29.982903
31332062.0,aspartate transferase level,,53.5,U/L ,median,,,IQR,42.5,76.5,,pediatric,,children,0.88,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6582,2025-12-02T16:03:29.982903
31332062.0,aspartate transferase level,,48,U/L ,median,,,IQR,45,75,,pediatric,,children,0.88,TB/HIV coinfected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6583,2025-12-02T16:03:29.982903
31332062.0,alanine transferase level,,28.5,U/L ,median,,,IQR,19,46,37.0,pediatric,,children,0.169,All,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6584,2025-12-02T16:03:29.982903
31332062.0,alanine transferase level,,32.5,U/L ,median,,,IQR,21,58,,pediatric,,children,0.169,HIV infected,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,6585,2025-12-02T16:03:29.982903
