PMID,Drug name,Analyte,Specimen,Population,Pregnancy Stage ,Gestational/pediatric Age,Subjectsn,Parameter type,Time,Time unit,Value,Unit,Summary Statistics,variation type,Variation value,Interval type,Interval low,interval high,P-value,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
29718415.0,Vancomycin ,Vancomycin ,blood,pediatric,,"children, 2 to <8 years",23.0,time to therapeutic SVC,,,1.9,days,mean,SD,1,,,,0.535,Goal SVC of 15-20 ug/ml,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3331,2025-12-02T16:03:31.981487
29718415.0,Vancomycin ,Vancomycin ,blood,pediatric,,"children/adoleschents, 8 to <18 years",54.0,time to therapeutic SVC,,,1.6,days,mean,SD,1.3,,,,0.535,Goal SVC of 15-20 ug/ml,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3332,2025-12-02T16:03:31.981487
29742643.0,Vancomycin ,Vancomycin ,blood,pediatric,,children/adolescents,30.0,final trough concentration,,,12.6,mg/L,median,,,IQR,11,13.6,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3333,2025-12-02T16:03:31.981487
29742643.0,Vancomycin ,Vancomycin ,blood,pediatric,,children/adolescents,30.0,number of patients with final trough concentration 5 to <10 mg/L,,,3,,N,,,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3334,2025-12-02T16:03:31.981487
29742643.0,Vancomycin ,Vancomycin ,blood,pediatric,,children/adolescents,30.0,number of patients with final trough concentration 10 to <15 mg/L,,,24,,N,,,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3335,2025-12-02T16:03:31.981487
29742643.0,Vancomycin ,Vancomycin ,blood,pediatric,,children/adolescents,30.0,number of patients with final trough concentration 15 to <20 mg/L,,,2,,N,,,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3336,2025-12-02T16:03:31.981487
29742643.0,Vancomycin ,Vancomycin ,blood,pediatric,,children/adolescents,30.0,number of patients with final trough concentration >=20 mg/L,,,1,,N,,,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3337,2025-12-02T16:03:31.981487
30371946.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,27.0,postdistributive concentration,,,25.1,ug/ml,median,,,IQR,21,29.9,,postdistributive concentration was obtained at least 90 minutes after the end of the infusion ,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3342,2025-12-02T16:03:31.981487
30371946.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,27.0,trough cencentration,,,12.4,ug/ml,median,,,IQR,10.7,16.3,,trough concentration was drawn within 90 minutes of the next dose ,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3343,2025-12-02T16:03:31.981487
30785491.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,10.0,Trough Cmin,,,4.12,ug/ml,median,,,IQR,2.98,4.95,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3344,2025-12-02T16:03:31.981487
30785491.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,10.0,,,,,,,,,minmax,2.68,22.6,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3345,2025-12-02T16:03:31.981487
30785491.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,10.0,T1/2β,,,4.37,h,median,,,IQR,4.2,6.93,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3346,2025-12-02T16:03:31.981487
30785491.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,10.0,,,,,,,,,minmax,1.93,37.7,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3347,2025-12-02T16:03:31.981487
30785491.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,10.0,CL,,,2.2,ml/min,median,,,IQR,1.29,2.65,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3348,2025-12-02T16:03:31.981487
30785491.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,10.0,,,,,,,,,minmax,0.019,4.06,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3349,2025-12-02T16:03:31.981487
30785491.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,10.0,Kel,,,0.22,/h,median,,,IQR,0.14,0.27,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3350,2025-12-02T16:03:31.981487
30785491.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,10.0,,,,,,,,,minmax,0.02,0.49,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3351,2025-12-02T16:03:31.981487
30785491.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,10.0,Vd,,,0.6,L/kg,median,,,IQR,0.29,0.66,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3352,2025-12-02T16:03:31.981487
30785491.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,10.0,,,,,,,,,minmax,0.04,1.1,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3353,2025-12-02T16:03:31.981487
30937470.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,138.0,concentration,,,11.3,mg/L,mean,SD,3.4,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3354,2025-12-02T16:03:31.981487
30950674.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants,22.0,Vd,,,3.62,L,mean,SD,1.94,minmax,0.31,8.88,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3355,2025-12-02T16:03:31.981487
30950674.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants,22.0,Vd,,,3.5,L,median,CV%,53,IQR,2.64,4.35,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3356,2025-12-02T16:03:31.981487
30950674.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants,22.0,Vd,,,0.7,L/kg,mean,SD,0.48,IQR,0.39,0.94,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3357,2025-12-02T16:03:31.981487
30950674.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants,22.0,Vd,,,0.5,L/kg,median,CV%,69,minmax,0.28,2.31,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3358,2025-12-02T16:03:31.981487
30950674.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants,22.0,CL,,,0.749,L/h,mean,SD,0.454,IQR,0.414,0.955,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3359,2025-12-02T16:03:31.981487
30950674.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants,22.0,CL,,,0.737,L/h,median,CV%,61,minmax,0.02,1.82,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3360,2025-12-02T16:03:31.981487
30950674.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants,22.0,CL,,,0.124,L/h/kg,mean,SD,0.052,IQR,0.095,0.133,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3361,2025-12-02T16:03:31.981487
30950674.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants,22.0,CL,,,0.112,L/h/kg,median,CV%,42,minmax,0.025,0.268,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3362,2025-12-02T16:03:31.981487
30950674.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants,22.0,T1/2,,,4.3,h,mean,SD,2.6,IQR,2.5,5.4,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3363,2025-12-02T16:03:31.981487
30950674.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants,22.0,T1/2,,,3.8,h,median,CV%,61,minmax,1.5,11.3,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3364,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,Peak concentration,,,26,mg/L,median,,,IQR,22.9,31,,sample collection 1–2h after infusion completion ,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3365,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,Peak concentration,,,,mg/L,,,,minmax,11.9,60,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3366,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,trough cencentration,,,13.4,mg/L,median,,,IQR,8.7,16.1,,sample collection 0–1 h before the next dose administration ,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3367,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,trough cencentration,,,,mg/L,,,,minmax,0.7,39.3,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3368,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,Vd,,,1.48,L,mean,SD,0.79,IQR,0.89,1.96,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3369,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,Vd,,,1.36,L,median,CV%,54,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3370,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,Vd,,,0.73,L/kg,mean,SD,0.31,IQR,0.48,0.9,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3371,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,Vd,,,0.71,L/kg,median,CV%,42,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3372,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,CL,,,0.122,L/h,mean,SD,0.096,IQR,0.05,0.17,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3373,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,CL,,,0.08,L/h,median,CV%,79,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3374,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,CL,,,0.052,L/h/kg,mean,SD,0.02,IQR,0.039,0.064,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3375,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,CL,,,0.047,L/h/kg,median,CV%,39,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3376,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,T1/2,,,11.2,h,mean,SD,6.7,IQR,6.2,14.9,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3377,2025-12-02T16:03:31.981487
30983533.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,40.0,T1/2,,,9.4,h,median,CV%,60,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3378,2025-12-02T16:03:31.981487
31019403.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants,261.0,concentration,,,11.5,mg/L,mean,SD,5.5,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3379,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,20.0,concentration at first dose,,,6.7,mg/L,mean,SD,4.4,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3380,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,63.0,concentration at steady state,,,9,mg/L,mean,SD,6.3,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3381,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,20.0,CL,,,4.5,L/hr,median,,,minmax,1.4,16.9,,At first dose,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3382,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,63.0,CL,,,4.8,L/hr,median,,,minmax,0.9,28.3,,At steady state,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3383,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,20.0,Vd,,,0.1,L/kg,median,,,minmax,0.01,0.3,,At first dose,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3384,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,63.0,Vd,,,0.1,L/kg,median,,,minmax,0.01,0.5,,At steady state,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3385,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,20.0,T1/2,,,7.7,h,median,,,minmax,2,23.9,,At first dose,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3386,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,63.0,T1/2,,,7.2,h,median,,,minmax,1.2,38.4,,At steady state,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3387,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,20.0,AUCinf,,,120.3,mg h/L,median,,,minmax,20.4,376.7,,At first dose,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3388,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,63.0,AUCinf,,,116.4,mg h/L,median,,,minmax,15,629.4,,At steady state,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3389,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,20.0,AUC0-24,,,323.6,mg h/L,median,,,minmax,61.1,1130.1,,At first dose,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3390,2025-12-02T16:03:31.981487
31301023.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,63.0,AUC0-24,,,375.5,mg h/L,median,,,minmax,36.1,2029.2,,At steady state,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3391,2025-12-02T16:03:31.981487
31342543.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants/children/adolescents,43.0,Peak concentration,,,18,mg/l,median,,,minmax,6.1,34,,2 hours after infusion completion,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3392,2025-12-02T16:03:31.981487
31342543.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants/children/adolescents,43.0,trough cencentration,,,10.6,mg/l,median,,,minmax,2.8,23.8,,within30 minutes before the next dosing,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3393,2025-12-02T16:03:31.981487
31342543.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants/children/adolescents,4.0,trough cencentration,,,15.1,mg/l,median,,,minmax,7.6,16,,Patients developed AKI after vancomycin administration,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3394,2025-12-02T16:03:31.981487
31342543.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants/children/adolescents,4.0,AUC24,,,568,mg h/L,median,,,minmax,392,610,,Patients developed AKI after vancomycin administration,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3395,2025-12-02T16:03:31.981487
31403243.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants/children,201.0,Cmin,,,7.6,mg/L,median,,,IQR,3.6,8.9,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3396,2025-12-02T16:03:31.981487
31403243.0,Vancomycin ,Vancomycin ,blood,pediatric,,infants/children,201.0,Cmin,,,,,,,,minmax,1.1,17.9,,within 30 minutes before a dose or after the end of infusion at steady state,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3397,2025-12-02T16:03:31.981487
31911739.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,12.0,Cssmax,,,40.94,ug/mL,mean,SD,15.07,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3398,2025-12-02T16:03:31.981487
31911739.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,12.0,Tssmax,,,1,h,mean,,,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3399,2025-12-02T16:03:31.981487
31911739.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,12.0,T1/2,,,4.82,h,mean,SD,2.71,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3400,2025-12-02T16:03:31.981487
31911739.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,12.0,T1/2,,,3.78,h,median,,,minmax,2.44,11.88,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3401,2025-12-02T16:03:31.981487
31911739.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,12.0,AUCss0-8h,,,124.15,ug/mL,mean,SD,51.27,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3402,2025-12-02T16:03:31.981487
31911739.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,12.0,Vd,,,12.48,L,mean,SD,4.43,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3403,2025-12-02T16:03:31.981487
31911739.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,12.0,CL,,,2.08,mL/min,mean,SD,0.89,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3404,2025-12-02T16:03:31.981487
31911739.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,12.0,AUC0-24h,,,372.44,ug/mL,mean,SD,153.82,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3405,2025-12-02T16:03:31.981487
31911739.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,12.0,trough concentration,48,h,10.55,ug/mL,mean,SD,8.51,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3406,2025-12-02T16:03:31.981487
31911739.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,12.0,trough concentration,56,h,7.63,ug/mL,mean,SD,5.6,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3407,2025-12-02T16:03:31.981487
31911739.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,12.0,trough concentration,72,h,10.05,ug/mL,mean,SD,6.72,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3408,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,Ke,,,0.293,/h,mean,SD,0.09,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3409,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,Ke,,,0.297,/h,median,,,IQR,0.244,0.328,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3410,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,Vd,,,0.55,L/kg,mean,SD,0.1,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3411,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,Vd,,,0.58,L/kg,median,,,IQR,0.48,0.62,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3412,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,Vss,,,0.49,L/kg,mean,SD,0.09,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3413,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,Vss,,,0.49,L/kg,median,,,IQR,0.33,0.62,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3414,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,T1/2,,,2.65,h,mean,SD,1.12,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3415,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,T1/2,,,2.33,h,median,,,IQR,2.11,2.84,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3416,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,CL,,,2.63,mL/kg/min,mean,SD,0.69,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3417,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,CL,,,2.82,mL/kg/min,median,,,IQR,2.17,3.03,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3418,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,Ctrough,6,h,5.69,mg/L,mean,SD,3,,,,,6 hour after the first dose,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3419,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,Ctrough,6,h,4.81,mg/L,median,,,IQR,3.66,7.67,,6 hour after the first dose,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3420,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,"AUC24, ss",,,450.2,mg h/L,mean,SD,184.5,,,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3421,2025-12-02T16:03:31.981487
31935538.0,Vancomycin ,Vancomycin ,blood,pediatric,,children ,14.0,"AUC24, ss",,,359,mg h/L,median,,,IQR,320.3,576.2,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3422,2025-12-02T16:03:31.981487
32296501.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,25.0,trough cencentration,,,17.86,mg/L,mean,SD,10.04,,,,<0.001,with ECMO support,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3423,2025-12-02T16:03:31.981487
32296501.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,25.0,trough cencentration,,,15,mg/L,median,,,IQR,10.5,24.2,,with ECMO support,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3424,2025-12-02T16:03:31.981487
32296501.0,Vancomycin ,Vancomycin ,blood,pediatric,,neonates,25.0,trough cencentration,,,10.94,mg/L,mean,SD,6.93,,,,<0.001,Non-ECMO support,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Pk param (summary data),PKparam_summary,3425,2025-12-02T16:03:31.981487
